Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
122094,0.946182215,0.768372546,0.861201441,0.148143687,0.768062775,0.265962289,0.266709517,0.789319194,0.491579663,0.476579872,0.30081684,0.708216907,0.361334861,0.660046209,0.413116716,0.456465781,0.70423463,0.712177972,0.583428886,0.579420796,0.562390233,0.512459041,0.662132652,0.219662551,0.583739473,0.287113574,0.418899298,0.315071476,0.00131952,0
122107,0.96926303,0.746049233,0.852958779,0.246240782,0.751492327,0.262518754,0.260012718,0.787336318,0.46432931,0.517823869,0.334535306,0.694760676,0.333378149,0.634663175,0.247150815,0.480760857,0.748838987,0.593680229,0.643846713,0.586967455,0.565513527,0.511892602,0.661666047,0.455223019,0.586598344,0.375729474,0.416116065,0.314571959,0.013216998,0
122325,0.981004517,0.755193399,0.832592301,0.173477997,0.770586659,0.300705007,0.254081803,0.796369046,0.451666156,0.521627251,0.279368648,0.675958247,0.482855096,0.629467703,0.448304168,0.513920794,0.715046874,0.639877605,0.599379238,0.583502601,0.56801163,0.552174575,0.66319909,0.523907596,0.603929409,0.420309608,0.417504616,0.313793394,0.001868347,0
122332,0.94849944,0.769772263,0.873831873,0.193199561,0.761609369,0.256429898,0.266705224,0.785077781,0.49753285,0.475389089,0.258983158,0.743712969,0.53997279,0.62884584,0.405722486,0.42881326,0.725329315,0.68085522,0.614545847,0.581795697,0.565966085,0.556654941,0.66208282,0.444641058,0.586382271,0.329935496,0.419913225,0.31597659,0.001506355,0
122441,0.948020977,0.769224417,0.877614948,0.258876588,0.758930885,0.264698853,0.267078545,0.788150636,0.464832236,0.495783871,0.342940246,0.733024123,0.426080179,0.637071701,0.284147272,0.456628822,0.721924906,0.680937916,0.590319329,0.582258133,0.563226398,0.521139953,0.667611334,0.456937374,0.563752257,0.482393945,0.416876517,0.31443713,0.004359476,0
122811,0.980902799,0.753553155,0.824779232,0.17101756,0.763990507,0.268906039,0.261864276,0.785272061,0.381437935,0.539669632,0.290621861,0.69150433,0.535372478,0.64480075,0.336388636,0.443954362,0.731033631,0.653388736,0.608134864,0.58010304,0.553134746,0.443822279,0.66390115,0.146035624,0.59668629,0.35614418,0.416496746,0.313352428,0.005447399,0
122833,0.948617469,0.766198041,0.841811675,0.233018714,0.772358254,0.31002064,0.259681041,0.803693296,0.49406189,0.48677244,0.198645124,0.722331895,0.427538899,0.623293518,0.204220297,0.443538781,0.733994019,0.659346355,0.636033087,0.581401982,0.560401536,0.501401875,0.668705375,0.523197266,0.567343907,0.473488382,0.415420112,0.31280947,0.004162911,0
122851,0.951964559,0.766714311,0.862945185,0.19035811,0.761652598,0.254660613,0.265318118,0.785407273,0.442657887,0.510423191,0.228054747,0.679567452,0.42910776,0.621015559,0.240070188,0.470365572,0.745422348,0.548801222,0.588219307,0.582239265,0.564245824,0.540021196,0.662720424,0.438361145,0.592174506,0.387503914,0.421714843,0.315057119,0.000681168,0
123052,0.918440409,0.749348623,0.862960198,0.29689276,0.765714711,0.255750871,0.260114174,0.791236013,0.403218936,0.513927108,0.206240036,0.687228672,0.4993862,0.657685801,0.45342162,0.409884343,0.733312813,0.801440936,0.557473845,0.585699405,0.562936715,0.494611215,0.666757452,0.361781453,0.595157147,0.407471291,0.41635879,0.307730148,0.006383519,0
123084,0.940271935,0.776414579,0.873131372,0.219547001,0.770017717,0.260800744,0.270241213,0.785076659,0.443941636,0.50490731,0.380528488,0.732391947,0.453337957,0.64728599,0.340434756,0.457353216,0.710125487,0.622320756,0.508743115,0.581175396,0.558033994,0.487587448,0.662263092,0.382654871,0.586091383,0.425362401,0.415668037,0.31089516,3.85E-05,0
123092,0.971053112,0.753510004,0.848887971,0.276957409,0.758317991,0.272202117,0.260709649,0.78939539,0.441360712,0.523188077,0.350732418,0.722699303,0.404807812,0.652371244,0.353140993,0.392672832,0.739839597,0.732057983,0.437377709,0.578040271,0.5612583,0.515400862,0.662694064,0.339494005,0.591551857,0.392670782,0.417657169,0.314197089,0.008680028,0
123132,0.950682861,0.77500182,0.856437053,0.269851213,0.768415587,0.264226891,0.26681172,0.786085005,0.44019927,0.513098873,0.361485479,0.728905205,0.473887449,0.656511695,0.402134275,0.440087674,0.726712814,0.662678336,0.632343604,0.580037277,0.564895518,0.539278638,0.662057996,0.349133073,0.561990769,0.509826189,0.413098442,0.313660266,0.000323847,0
123355,0.979152603,0.779875337,0.807639928,0.316629292,0.772444695,0.249633351,0.269150832,0.78343259,0.442563613,0.48053982,0.410950523,0.695068192,0.386084261,0.542675851,0.371089806,0.492574633,0.800057548,0.791919141,0.530633784,0.579672553,0.558449039,0.486404643,0.661656074,0.335778678,0.625634233,0.378261132,0.417092917,0.314788617,3.89E-05,0
123518,0.968447473,0.75610308,0.819091347,0.253699002,0.766144883,0.259725673,0.270743349,0.781848684,0.445445264,0.506298191,0.324567546,0.739825046,0.52523148,0.664207678,0.343535887,0.462866133,0.707104359,0.662131839,0.616046645,0.588973443,0.564395895,0.494352115,0.656778134,0.303271328,0.608480758,0.600797526,0.413048269,0.313937771,0.015530634,0
123585,0.954026706,0.779953188,0.8530863,0.28847243,0.771185741,0.257567507,0.272038877,0.783016433,0.424344869,0.503307951,0.281952031,0.729506025,0.547816673,0.655996978,0.402580691,0.419218093,0.734980286,0.604171838,0.577638417,0.580729847,0.564369447,0.541061514,0.662398324,0.400564313,0.570992188,0.380052727,0.419767913,0.316276318,4.55E-05,0
123637,0.955433114,0.777538587,0.866158832,0.281282855,0.769413148,0.259784986,0.272103634,0.779261199,0.454135371,0.514166944,0.242209038,0.689285405,0.46450157,0.638590404,0.428399926,0.441651627,0.712969615,0.665585332,0.613816237,0.58187938,0.560544661,0.518186669,0.661251918,0.365517578,0.564395582,0.351064128,0.411005133,0.306981523,0.00029154,0
123804,0.97706257,0.770947021,0.843197809,0.352887794,0.767590224,0.267180979,0.26571183,0.786548504,0.441856888,0.521566913,0.219741916,0.684604117,0.421018473,0.658915436,0.406407684,0.473464074,0.712454185,0.61395129,0.487046644,0.579299866,0.557405845,0.467783882,0.665933171,0.269361846,0.59198705,0.394834033,0.41643436,0.313615066,0.0020509,0
123812,0.975043608,0.749713313,0.839732975,0.132951885,0.756516321,0.263166658,0.26055376,0.787414965,0.495585112,0.492760231,0.377803162,0.752188604,0.416683927,0.655787343,0.423635978,0.355381406,0.751917901,0.72982179,0.559069426,0.577243471,0.558884449,0.50828353,0.663513163,0.342201612,0.598577249,0.310112072,0.418458066,0.313911458,0.006273364,0
123964,0.984402796,0.753663627,0.842908479,0.177193095,0.756400879,0.264393407,0.256186716,0.787357333,0.411200388,0.542898274,0.275031905,0.644677659,0.360913252,0.645853777,0.368147087,0.464377547,0.725437867,0.750095988,0.586722949,0.576122267,0.559758903,0.509522344,0.663426572,0.261539666,0.600573206,0.418580265,0.417150736,0.313149097,0.000467087,0
124014,0.941142626,0.770508947,0.852537486,0.244094296,0.777574028,0.303992624,0.259465637,0.799991845,0.459663254,0.504166594,0.264519424,0.694540218,0.469446441,0.64403812,0.486219048,0.474298114,0.704164484,0.742073934,0.598668538,0.581046185,0.564958968,0.538956934,0.665300669,0.518139911,0.605857363,0.404809133,0.410957122,0.306510437,0.000560115,0
124094,0.977845451,0.765525515,0.85471472,0.299594329,0.761295312,0.268072572,0.260953309,0.788849323,0.489970435,0.508471057,0.295321555,0.725116552,0.397147858,0.644102225,0.307087407,0.465561925,0.710587703,0.704716244,0.589953845,0.578773652,0.560477536,0.507729334,0.664006515,0.332860045,0.603200071,0.363052256,0.417660664,0.313534729,0.000505621,0
124710,0.975967924,0.759207628,0.864888201,0.279567479,0.754956909,0.266318931,0.258819843,0.789474261,0.517256411,0.500615122,0.314241863,0.749589954,0.374797788,0.621449691,0.169178458,0.437527018,0.742781875,0.637129092,0.635246371,0.579477806,0.55889067,0.503979977,0.665501888,0.466081181,0.586604344,0.588459405,0.416168794,0.313362847,0.001632857,0
124807,0.942959432,0.77583172,0.861065861,0.219147411,0.769924588,0.256532478,0.273351506,0.78441437,0.422156406,0.49369598,0.34720725,0.731297929,0.467498373,0.661072528,0.296682791,0.463961222,0.706182306,0.639271671,0.564407766,0.581497905,0.55738163,0.46203146,0.664544418,0.381609417,0.597673306,0.434164953,0.415135206,0.314029474,0.002528107,0
124847,0.94722895,0.765746761,0.852451114,0.192990863,0.757047445,0.252163477,0.271823245,0.779415725,0.418826937,0.514753484,0.283533146,0.725040383,0.575078109,0.633253492,0.339977761,0.411888864,0.721452677,0.694389185,0.441617781,0.572751288,0.556600723,0.500194337,0.669655825,0.51380275,0.496684238,0.50795139,0.417856243,0.317154728,0.008518494,0
124982,0.95894984,0.743844203,0.846478288,0.280210886,0.756791065,0.273998216,0.263959288,0.789433581,0.493318121,0.497487556,0.359859887,0.747531245,0.401981275,0.643624845,0.305389057,0.437264753,0.745188886,0.593381502,0.547207944,0.590079608,0.56460045,0.491509346,0.660419646,0.354718098,0.563688014,0.57201293,0.414537135,0.314957895,0.021197953,0
125224,0.923473349,0.743589597,0.85539006,0.209277029,0.74085772,0.26615536,0.274602411,0.786257614,0.35747916,0.511570571,0.269138502,0.67990112,0.585562335,0.634718477,0.407411181,0.436652719,0.755904059,0.699498078,0.573477499,0.596431688,0.570102184,0.530449843,0.688434832,0.470014752,0.605206461,0.422592562,0.411728268,0.313683057,0.029153997,0
125226,0.936232509,0.769313164,0.870630985,0.252716019,0.762518991,0.257366771,0.263562135,0.791321096,0.468000151,0.485327638,0.223653827,0.730689718,0.500839736,0.635380809,0.295696321,0.461817302,0.722961622,0.643271622,0.51900816,0.58060005,0.563660739,0.518167465,0.665741338,0.441615447,0.558609515,0.444675665,0.416511797,0.313095645,0.001556567,0
125279,0.978893749,0.770260526,0.842121397,0.280590978,0.764296995,0.256889115,0.265292343,0.784861308,0.465276435,0.502134375,0.29157611,0.710471545,0.441943073,0.639271881,0.439311132,0.455701943,0.739543108,0.604280521,0.5199857,0.578874648,0.55723678,0.475542978,0.667841689,0.385741284,0.585397151,0.445877665,0.416353811,0.313668208,7.71E-05,0
125302,0.940667725,0.769179763,0.869498658,0.225773973,0.764077162,0.287118173,0.261440781,0.79576398,0.413679152,0.515565597,0.365052729,0.72251367,0.449547313,0.647196775,0.410964419,0.364376525,0.766351588,0.6668159,0.470875476,0.574773207,0.560400695,0.535148457,0.663262101,0.20515075,0.571320739,0.544979447,0.411762697,0.308002918,0.001569411,0
125394,0.933533505,0.785782932,0.852491564,0.245621089,0.762012743,0.252877953,0.267267103,0.78969345,0.464331121,0.516878682,0.254615501,0.704804242,0.437803464,0.655892448,0.402340532,0.458012431,0.724183376,0.630270289,0.557072287,0.584006861,0.556940531,0.477740625,0.666476003,0.429161874,0.576691183,0.439840339,0.424895573,0.318210166,0.000346812,0
125417,0.937827632,0.777135724,0.860400226,0.21666473,0.768095522,0.260008565,0.267138923,0.791337589,0.430749948,0.489958449,0.30598784,0.721538471,0.444706264,0.667286189,0.324574357,0.482691705,0.702940992,0.673663662,0.57067287,0.579265212,0.557546812,0.458966745,0.662863215,0.310716857,0.589048448,0.434821748,0.413796716,0.311964639,0.000234322,0
125456,0.978416301,0.757180377,0.856052594,0.232671548,0.754961731,0.258630932,0.259588826,0.784469971,0.452647429,0.517612322,0.264511141,0.711551174,0.563683082,0.61445895,0.353856387,0.485524308,0.73822398,0.573551127,0.596286945,0.583846103,0.56754487,0.557479765,0.662506923,0.448108784,0.604047333,0.415555498,0.417267333,0.314016665,0.003892389,0
125536,0.947854272,0.757233405,0.846545912,0.178016331,0.758517373,0.27046688,0.259726296,0.791835285,0.374290452,0.532156594,0.245605293,0.662021897,0.500591377,0.645281055,0.377008427,0.456505248,0.731813799,0.777242649,0.685093736,0.582284155,0.564069616,0.52753326,0.667084705,0.192474826,0.555425759,0.428336206,0.417447937,0.313919709,0.005760736,0
125557,0.948959492,0.763397562,0.859974231,0.140841773,0.751623942,0.267698918,0.275874507,0.780830584,0.52874,0.465638131,0.285044101,0.73824683,0.498883145,0.624108877,0.464683935,0.410260002,0.73336686,0.657383157,0.622018305,0.581320995,0.564702492,0.562379086,0.664820279,0.403802559,0.589919098,0.312998413,0.416480386,0.30746112,0.014542356,0
125646,0.93470198,0.758560644,0.846125005,0.245012828,0.779063256,0.268075836,0.271794278,0.785378146,0.442629422,0.500587188,0.277292765,0.716577214,0.496802773,0.650693587,0.329655539,0.466112076,0.689395857,0.693457357,0.530994897,0.587747446,0.566029095,0.524400211,0.669352413,0.14955469,0.58823102,0.348867114,0.414082562,0.311779778,0.008627481,0
125693,0.949949677,0.771733812,0.859853968,0.179990987,0.764637266,0.246068209,0.270695513,0.780883268,0.396346914,0.507469044,0.295194109,0.696264694,0.517963429,0.639711851,0.308547859,0.47091962,0.73972806,0.529988018,0.55469916,0.581813116,0.566902103,0.548534143,0.661731127,0.515096502,0.600014739,0.380389407,0.41720221,0.315092234,0.000973097,0
125739,0.932018423,0.785620273,0.840295518,0.27672188,0.764808095,0.261882906,0.266337697,0.790997735,0.444307978,0.518482532,0.305729308,0.717720353,0.43089957,0.672576124,0.367134356,0.455499129,0.717423577,0.713495309,0.638233228,0.579059816,0.565008043,0.530194823,0.662112301,0.334886743,0.566893444,0.363244324,0.404023514,0.310323608,0.000855547,0
125772,0.962673913,0.751761032,0.831742705,0.287382597,0.762939216,0.265248672,0.269205601,0.783733401,0.462890535,0.500671538,0.247834142,0.72589135,0.541508066,0.651201113,0.436698761,0.460261425,0.717160397,0.60454169,0.538517169,0.591029623,0.561310981,0.45619062,0.660050939,0.282961023,0.578291173,0.434805068,0.414620615,0.315206455,0.02043232,0
125831,0.983078376,0.750153027,0.829545444,0.148868399,0.768326126,0.301451836,0.252587225,0.795899371,0.418230344,0.536856697,0.252312449,0.670078654,0.490584081,0.621524638,0.365645793,0.44957854,0.733053302,0.70573417,0.56796659,0.578817332,0.560080809,0.513370485,0.66413975,0.519078139,0.605715059,0.420013888,0.417844797,0.313723873,0.001712651,0
125850,0.933287824,0.785561608,0.831058649,0.22955696,0.7682332,0.269936129,0.263867893,0.797409204,0.445200546,0.50255318,0.277272095,0.716322729,0.463721342,0.653849934,0.377825347,0.481346812,0.723443835,0.690748265,0.599168486,0.580250783,0.557994421,0.47029743,0.663842878,0.143419246,0.579477795,0.454095292,0.413738882,0.312870321,0.000505621,0
125858,0.982520529,0.763146563,0.831763572,0.214521949,0.762584569,0.253970409,0.26429674,0.783126538,0.417797448,0.526753145,0.349591287,0.691665308,0.412401227,0.659591324,0.321961613,0.482592097,0.733144745,0.589326927,0.645461895,0.580840166,0.564942739,0.532874084,0.662293513,0.388090505,0.622114346,0.412255995,0.415827342,0.312871373,0.000583858,0
125909,0.977640079,0.767883372,0.862526703,0.314396396,0.758589503,0.259253994,0.262338771,0.785568024,0.487925392,0.504020674,0.265093029,0.74498743,0.517948943,0.628409892,0.340187605,0.447382656,0.725851929,0.63374269,0.53678099,0.579255316,0.560950301,0.517773545,0.665854309,0.481208761,0.600576412,0.354960246,0.417985059,0.313991374,0.00019423,0
126068,0.948979841,0.780188757,0.842695674,0.243810976,0.769609124,0.255856068,0.270999748,0.784714455,0.44155679,0.502423441,0.20418171,0.688130841,0.446328407,0.661048711,0.373445426,0.450445468,0.716997633,0.654171743,0.591887266,0.579038845,0.563066419,0.524874322,0.66132466,0.326916491,0.572878045,0.486913847,0.410313969,0.309912504,0.000233154,0
126071,0.954921239,0.760677588,0.859387896,0.163476572,0.758333854,0.256311054,0.261883209,0.784943718,0.39921606,0.533966869,0.201925199,0.618307923,0.348254838,0.640968947,0.388591467,0.446880327,0.740401376,0.686735079,0.571778458,0.575339433,0.556984092,0.484561183,0.667155032,0.352472237,0.522535657,0.338325153,0.418734412,0.316366697,0.001634804,0
126150,0.979818891,0.755657493,0.865606676,0.251189409,0.752104302,0.265366444,0.256398902,0.787882196,0.489624617,0.51376248,0.193277043,0.721051284,0.452749199,0.603563219,0.209898422,0.385839816,0.753543683,0.701273813,0.556015584,0.574838691,0.552629583,0.480569714,0.666534712,0.443812229,0.58592905,0.600939876,0.416982658,0.313557073,0.000389239,0
126211,0.977437946,0.758078204,0.847003011,0.223939737,0.756887002,0.254957666,0.262185075,0.784631976,0.428359603,0.523851452,0.382574099,0.706064445,0.428526155,0.650664895,0.345200225,0.493583858,0.73330021,0.578086514,0.625441821,0.583284831,0.562021426,0.494462192,0.666174628,0.450452915,0.584709031,0.340382913,0.416203259,0.313808236,0.004802819,0
126273,0.977351468,0.766460771,0.850669233,0.312848789,0.760541762,0.259712862,0.263431118,0.787590848,0.494107317,0.506027989,0.243972527,0.672789904,0.212528834,0.664977719,0.365487567,0.432798199,0.745315989,0.601932654,0.531137684,0.576247918,0.557404645,0.479114011,0.667581427,0.424181365,0.593702142,0.33949403,0.417205185,0.313573516,0.000358489,0
126386,0.947212636,0.772886947,0.867309536,0.28980885,0.76638997,0.270840204,0.265528563,0.790023594,0.448969923,0.509211838,0.367789041,0.707925369,0.361361946,0.66384959,0.429655005,0.440392628,0.731122301,0.66614813,0.544243538,0.579027614,0.56749869,0.559114813,0.664738369,0.342223829,0.542177208,0.38400023,0.418226347,0.316712073,0.001479108,0
126491,0.931142299,0.765615083,0.872629462,0.391669603,0.782043126,0.251829657,0.266508596,0.779691258,0.410089201,0.536733539,0.303915858,0.700352754,0.490247545,0.647076596,0.436606247,0.417740337,0.741321443,0.594483042,0.60846743,0.580310926,0.560361545,0.52537049,0.65597997,0.447695073,0.590168478,0.475881407,0.413756522,0.303658743,8.87E-05,0
126675,0.94760535,0.772173555,0.866831398,0.184676079,0.767882558,0.261840328,0.26869695,0.78636497,0.463603723,0.501179079,0.349776541,0.707071559,0.375716583,0.65012482,0.352048161,0.467023492,0.707334239,0.645569194,0.514702127,0.580959672,0.560220968,0.506802544,0.663906646,0.34199217,0.552454928,0.544030443,0.418309659,0.311789847,0.000298936,0
126796,0.957703988,0.768725395,0.861481079,0.215205058,0.762667652,0.26377301,0.266843815,0.783246401,0.407751311,0.529191892,0.375462664,0.72354995,0.511084814,0.643780096,0.390638178,0.38985058,0.735093767,0.729073693,0.582834742,0.577519731,0.556804808,0.502706745,0.667820273,0.388681251,0.507742497,0.567798636,0.414319713,0.311848483,0.001342485,0
126847,0.912960936,0.79257686,0.824692738,0.265627431,0.766212011,0.266518832,0.264367293,0.792251991,0.476988956,0.53442055,0.175800378,0.682376252,0.418528087,0.664151155,0.448557908,0.446514615,0.727352269,0.664473393,0.605935331,0.579073799,0.564744542,0.519732544,0.663474136,0.201089636,0.573919891,0.374572386,0.398762209,0.317534563,0.000274024,0
126848,0.951305988,0.778635096,0.858909815,0.290841321,0.7672447,0.254676099,0.270330068,0.783749841,0.441098296,0.507883226,0.261022219,0.712220183,0.497948364,0.652579862,0.407783276,0.437783778,0.724624137,0.655690191,0.593962624,0.582743915,0.563627857,0.534878412,0.663698692,0.438135962,0.568741487,0.37319116,0.424132452,0.317796368,0.000762519,0
126878,0.944220158,0.772814471,0.83470595,0.176152169,0.764673916,0.255947845,0.266740074,0.788975294,0.477596734,0.490906105,0.355109809,0.720522009,0.336839803,0.684911719,0.432278748,0.423653163,0.740486631,0.643970509,0.704935896,0.575704129,0.558099942,0.479540146,0.671038288,0.336765755,0.549978997,0.381998703,0.409375152,0.310764109,0.000826744,0
126925,0.941155499,0.763277271,0.854376569,0.129843178,0.760702745,0.264230191,0.258850364,0.791153086,0.38454907,0.528193673,0.258087911,0.668164797,0.474969044,0.639372177,0.306345801,0.472104445,0.718139137,0.749345571,0.548163229,0.575336226,0.56257661,0.521748441,0.660498668,0.245323449,0.575397955,0.38592987,0.411625453,0.314147098,0.000373669,0
126969,0.984319453,0.756332791,0.83940855,0.179772964,0.758245162,0.260627952,0.259024138,0.784933729,0.393098119,0.542144726,0.312239126,0.683357745,0.478274969,0.641821717,0.332253369,0.450745106,0.730195123,0.704455152,0.591188072,0.577079048,0.55796377,0.497102284,0.664256901,0.311528422,0.603791684,0.397364863,0.416948835,0.313169925,0.000583858,0
127279,0.949981643,0.763888529,0.868733381,0.21320008,0.756469071,0.264456838,0.266224657,0.787299962,0.504434774,0.481215264,0.262786537,0.696142859,0.373965013,0.647633429,0.518416949,0.405470155,0.756815337,0.675304113,0.726914406,0.584979068,0.566677711,0.553882119,0.66766739,0.399888192,0.562985088,0.483219263,0.419121305,0.315961414,0.00610132,0
127325,0.94325838,0.775492916,0.866685097,0.193350523,0.761251034,0.262448514,0.26370928,0.769136968,0.505811115,0.477988748,0.276402095,0.752562675,0.496354116,0.633749926,0.377462194,0.406321449,0.746847851,0.632199226,0.58890321,0.575992545,0.590529114,0.541787291,0.665302001,0.443711952,0.574322591,0.329641457,0.422443202,0.316544152,0.000579966,0
127363,0.945568301,0.778657928,0.871590736,0.276750828,0.769642139,0.262834974,0.270019472,0.782808142,0.44757676,0.510165503,0.236937163,0.713571497,0.568970206,0.631708304,0.43827874,0.451609047,0.709627863,0.662432617,0.626589731,0.584338592,0.557392018,0.488402177,0.661381009,0.319598862,0.595937414,0.349530792,0.417252086,0.312031286,0.000486159,0
127378,0.97952764,0.7706673,0.842551334,0.282914982,0.763016102,0.252169631,0.265789308,0.783367858,0.465409677,0.503020308,0.278404401,0.707200214,0.443245859,0.638365873,0.420532796,0.465017345,0.731466401,0.635220855,0.547889551,0.579275574,0.556820535,0.470121808,0.667365083,0.427716909,0.589414288,0.440972971,0.416038659,0.313747982,0.00019423,0
127384,0.978709873,0.76849911,0.84771332,0.27697147,0.761478774,0.254839488,0.264637853,0.785347913,0.461159669,0.511577055,0.372167666,0.722562697,0.370537944,0.669150451,0.369825244,0.465122583,0.715703868,0.655601534,0.571250113,0.578505417,0.558158961,0.477718469,0.667862153,0.449274485,0.584609599,0.436632024,0.415763695,0.313293714,7.71E-05,0
127586,0.975864301,0.767288097,0.845409675,0.312342706,0.763833501,0.263226779,0.265252675,0.786873198,0.466103234,0.509604898,0.359715707,0.741687964,0.386683712,0.659269924,0.280636585,0.431671907,0.734619874,0.620639221,0.550536634,0.578720628,0.561154904,0.511418139,0.664299567,0.41175091,0.610074011,0.369181735,0.416985511,0.313391062,0.001790499,0
127651,0.974109397,0.758899029,0.856059528,0.265340019,0.755884235,0.260022771,0.261078807,0.787438568,0.490608878,0.506379291,0.35075861,0.719828499,0.355555145,0.650528612,0.346040635,0.467639499,0.720790684,0.686880339,0.572988832,0.581452159,0.564637853,0.526332003,0.663836357,0.463080554,0.581778097,0.600221008,0.415218019,0.313642907,0.005013008,0
127711,0.894193646,0.74304842,0.854773402,0.248831155,0.763013636,0.264290665,0.25581264,0.765998207,0.468793066,0.471170804,0.334358399,0.75904305,0.403817709,0.657496483,0.236308521,0.464840876,0.737484223,0.625020714,0.525136472,0.583576833,0.539191437,0.52173904,0.682736655,0.420270587,0.578671064,0.557744247,0.422683529,0.292546909,0.002698204,0
127829,0.947486497,0.768762576,0.866066195,0.166873477,0.765879125,0.25958416,0.267336171,0.784977802,0.425143974,0.5009016,0.1943631,0.675949326,0.47710429,0.620932296,0.247294114,0.482677833,0.732526156,0.552235509,0.603225912,0.581436517,0.561267314,0.506615138,0.659230549,0.323661398,0.619023815,0.37371058,0.416844994,0.314053085,0.00061889,0
127837,0.977885617,0.76909767,0.859966126,0.367484637,0.761434193,0.267145612,0.261589751,0.787970692,0.472048864,0.519416977,0.193701721,0.687797283,0.394397643,0.636653402,0.323118853,0.474942085,0.715187314,0.657633721,0.512538879,0.578206858,0.559441648,0.498161021,0.665290263,0.362261147,0.596696367,0.42385912,0.417180697,0.313721411,0.000147132,0
127845,0.951690203,0.778720839,0.859342633,0.252502211,0.767194144,0.257932793,0.269338364,0.785989145,0.44825878,0.497086966,0.287327277,0.707251853,0.466982873,0.63162763,0.420823161,0.452018603,0.739224285,0.611745148,0.52807868,0.581299664,0.557725543,0.483754675,0.665722608,0.385789131,0.565135462,0.44194699,0.421348825,0.315059555,0.000233154,0
128074,0.869289451,0.812844433,0.833364727,0.148002516,0.756725436,0.250447893,0.267320128,0.789004637,0.601630081,0.624724079,0.3149503,0.695962377,0.352027199,0.603420262,0.422306077,0.440676736,0.720992299,0.573172139,0.418972476,0.607659815,0.550707413,0.488378323,0.669322407,0.452829748,0.604579008,0.548598603,0.451590703,0.330961083,3.00E-05,0
128278,0.979648217,0.770739265,0.842598404,0.282811427,0.762999275,0.252139763,0.26573092,0.783420146,0.465784054,0.50309783,0.277702561,0.70581343,0.437861724,0.63879873,0.421063099,0.465104602,0.731577608,0.635750072,0.54801816,0.579148346,0.556771624,0.469949685,0.667425796,0.427437144,0.589359693,0.441075144,0.416043249,0.313731906,5.02E-05,0
128287,0.949391643,0.776070265,0.86400015,0.244014843,0.766419641,0.261569398,0.268021455,0.788401122,0.445628997,0.505513544,0.36493926,0.710496051,0.361529468,0.665467004,0.374907431,0.454179742,0.722243139,0.64125866,0.55961887,0.580487179,0.558943385,0.488752489,0.665691396,0.378139638,0.55937133,0.439670839,0.421483587,0.315272376,0.000174768,0
128348,0.976598306,0.766222974,0.84460236,0.26756279,0.764354767,0.265395907,0.263846328,0.788335609,0.461598295,0.50915388,0.389218106,0.727209071,0.373234989,0.67044835,0.409470911,0.44849793,0.730262865,0.596292963,0.522571464,0.578601281,0.559069323,0.485571278,0.668071302,0.33955477,0.576030235,0.465121786,0.416125231,0.313184583,0.001205862,0
128446,0.976586658,0.764418168,0.860502715,0.292256188,0.75834075,0.262791925,0.26124655,0.787414876,0.494342044,0.502696981,0.271384461,0.726326855,0.43905674,0.634743091,0.369182018,0.442402324,0.737782694,0.59986319,0.522089637,0.579106838,0.560970153,0.514112874,0.666688314,0.440795367,0.585056233,0.478480451,0.417056423,0.31374006,0.001119062,0
128450,0.947074574,0.769205585,0.864296602,0.163011897,0.764633587,0.262305796,0.268599633,0.785417808,0.39867888,0.508445309,0.308346001,0.715558446,0.523214305,0.644222685,0.311800146,0.429838184,0.705400922,0.766644192,0.511053481,0.577504848,0.555026633,0.468753748,0.663060629,0.316408542,0.591002248,0.564277128,0.415438112,0.313911821,0.002440528,0
128452,0.950944331,0.776925079,0.85218011,0.223955267,0.770823389,0.252723759,0.273035813,0.782471236,0.43703906,0.494003891,0.237012613,0.713575582,0.505601356,0.652108518,0.336145343,0.458754331,0.709179529,0.605061093,0.540009966,0.580046812,0.557207403,0.468926475,0.666145406,0.365724546,0.554958703,0.414981265,0.417501222,0.316034547,0.000971151,0
128518,0.953194371,0.777869522,0.851582237,0.237746801,0.769714938,0.262845344,0.268615695,0.787372187,0.446495899,0.502102526,0.304909675,0.699279758,0.414852758,0.640358679,0.362580597,0.479554366,0.712895336,0.709563526,0.613510193,0.58150065,0.556688286,0.470601475,0.66294539,0.258268793,0.574616405,0.446633665,0.420876622,0.314637869,6.97E-05,0
128526,0.932144414,0.703152175,0.805588505,0.252888204,0.747099835,0.260304305,0.274001531,0.77797527,0.396011643,0.522192052,0.222197691,0.667734712,0.479702746,0.647284612,0.326616612,0.428597868,0.754621161,0.663976517,0.538154924,0.611192414,0.573318227,0.462586793,0.642591379,0.398683194,0.585148011,0.390829895,0.411183331,0.318888314,0.062901013,0
128544,0.979256304,0.771677393,0.845359184,0.28573382,0.762605881,0.250537824,0.266244025,0.782506891,0.459123641,0.502397005,0.306472732,0.732498397,0.52085774,0.63190363,0.410026387,0.460402272,0.733142775,0.618922581,0.53782636,0.579817132,0.557330919,0.477048773,0.667815762,0.475551867,0.589054601,0.437149884,0.416185629,0.313849897,6.97E-05,0
